time,optimal_mu,sigma_avg,e_deg_avg,de_deg_avg,tau_prev_avg,q_d_1_deg,q_1_deg,e_1_deg,sigma_1,dq_d_1_deg_s,dq_1_deg_s,de_1_deg_s,tau_1_Nm,q_d_2_deg,q_2_deg,e_2_deg,sigma_2,dq_d_2_deg_s,dq_2_deg_s,de_2_deg_s,tau_2_Nm,q_d_3_deg,q_3_deg,e_3_deg,sigma_3,dq_d_3_deg_s,dq_3_deg_s,de_3_deg_s,tau_3_Nm
0.052000000000000046,0.001101010101010101,-32.09595831440722,-0.2850052303249025,-9.295539888415023,9.341856568018498,9.800959924911398,10.300237958931607,-0.49927803402020887,-41.08573446196996,-239.43133130882939,-238.28783956847613,-1.1434917403532523,14.541958110905176,21.25293450978867,21.284950094534075,-0.03201558474540572,-19.046928856709467,-23.28253726572303,-6.796855188646023,-16.48568207707701,-0.4910489008185932,17.429192687169532,17.752914759378626,-0.323722072209093,-36.15521162454225,-159.786375873518,-149.5289300257032,-10.257445847814811,9.16808785797113
0.05600000000000005,0.0011515151515151516,-31.528014025472913,-0.27955071342690674,-9.16395695132037,8.067031623231633,8.893669781354493,9.342336531239207,-0.44866674988471356,-35.276241599931204,-214.64550971038102,-215.2626081012269,0.6170983908458848,12.69424429317732,21.119857963292244,21.193171483719272,-0.07331352042702946,-23.953823372713195,-43.36645353956209,-25.277711801011254,-18.088741738550837,0.9310811890969499,16.797763743878086,17.114435613847064,-0.3166718699689772,-35.35397710377434,-156.1997290338892,-146.17950152763305,-10.02022750625616,8.831292941855551
0.06000000000000005,0.001202020202020202,-30.91509646330358,-0.2750958827118039,-8.907425846359267,7.485539474709941,8.08379584722835,8.483574778531457,-0.399778931303107,-29.65379808181671,-190.63475262625542,-192.96326904868727,2.3285164224318504,10.953221251100672,20.906002881472173,21.020906040197453,-0.11490315872527974,-28.600783574942504,-63.54021067349451,-44.13167979657439,-19.408530876920125,2.2982447569697677,16.17959485489842,16.490200413005446,-0.31060555810702506,-34.49070773315153,-153.02631321144776,-143.38405012685823,-9.642263084589526,8.526148620994997
0.06400000000000006,0.001303030303030303,-30.224073447525143,-0.27116373444992886,-8.530974691530833,7.259204876355145,7.368591760344449,7.720835319612246,-0.35224355926779727,-24.18792923841682,-167.22960151454072,-171.22115701754768,3.991555503006959,9.231014285490058,20.61153627790429,20.767791061241727,-0.15625478333743822,-32.95392435619539,-83.54938169248005,-63.09584000327973,-20.45354168920033,3.474399616570488,15.573553238186504,15.878546098931054,-0.30499286074455095,-33.53036674796321,-150.01723700133186,-140.88629911293273,-9.130937888399131,8.111276572633741
0.06800000000000006,0.0014545454545454545,-29.162110230012843,-0.2675878421277662,-7.755082859791547,6.938896824898095,6.745959035112024,7.051947880542526,-0.30598884543050203,-18.660243624601783,-144.2764398884246,-150.09530389826298,5.818864009838378,7.588855358944696,20.237607827932333,20.434728587994286,-0.1971207600619508,-36.67503059178001,-103.1562030836477,-82.25083329682374,-20.905369786823943,4.396231168940081,14.979456958887765,15.279110879778612,-0.2996539208908458,-32.15105647365674,-146.94613288653616,-138.76739008414708,-8.178742802389076,7.588854089216648
0.07200000000000006,0.0016565656565656565,-27.784502303035392,-0.26388787033745603,-6.673472676038909,6.524646872367142,6.214380241237053,6.474951994273559,-0.2605717530365064,-13.215058588358666,-121.63913923801246,-129.2698208925743,7.630681654561847,6.084874478269263,19.786286653235106,20.023318424553633,-0.23703177131852726,-39.716912554765614,-122.13795087342456,-101.38358002414112,-20.754370849283436,5.027414801777979,14.397984175094214,14.69204426175155,-0.29406008665733446,-30.421535765981893,-143.60950290356163,-136.7127740701665,-6.896728833395137,6.976544915544641
0.07600000000000007,0.0018585858585858585,-26.173452367210192,-0.25962693404876597,-5.403297643308913,6.029611398530627,5.772845921207925,5.988461598961686,-0.21561567775376095,-7.964386777223398,-99.20055239406862,-108.4854198371461,9.284867443077479,4.77822611244947,19.260504220944938,19.53603289952789,-0.2755286785829504,-42.11688904229345,-140.28555936571487,-120.21096461005746,-20.074594755657422,5.53541610061842,13.830580935659272,14.11831738146886,-0.2877364458095865,-28.439081282113715,-139.82706695519602,-134.40690133784923,-5.420165617346793,6.416127055797959
0.08000000000000007,0.0020606060606060605,-24.520610146963364,-0.254200006908325,-4.1846095942973625,5.576589756288616,5.4207758220845035,5.591504825975396,-0.17072900389089246,-2.9808178613929606,-76.86386786526845,-87.54137031514689,10.677502449878435,3.6387919794284675,18.664002178309385,18.975841639045104,-0.3118394607357178,-44.163963702365756,-157.40257978222343,-138.1857729387151,-19.216806843508333,5.935688759729982,13.279367639452646,13.559399195551011,-0.28003155609836483,-26.41704887713138,-135.44206316793077,-131.42753877866858,-4.01452438926219,5.89802628669484
0.08400000000000007,0.0022626262626262625,-22.79870228292871,-0.2473796687892588,-3.0083287797880067,5.157502341951097,5.157934978285777,5.283732782876849,-0.12579780459107173,1.800143442920211,-54.553828387092324,-66.41779619729827,11.86396781020595,2.6419466778380003,18.00128358268715,18.346907890479297,-0.345624307792149,-45.86891750696155,-173.30456027383067,-155.08558739024105,-18.218972883589633,6.247745752449601,12.747044430315826,13.017761324300382,-0.27071689398455573,-24.327332784744794,-130.3214658839182,-127.65148461793787,-2.669981265980336,5.418648426265187
0.08800000000000008,0.0023636363636363638,-20.97819017722976,-0.23897805209071143,-1.8599460099728453,4.769446952184263,4.984345194987765,5.065088912350281,-0.08074371736251566,6.4277481993817105,-32.217802156798484,-45.105047745181444,12.887245588382964,1.6925555287282654,17.277565696118742,17.65414364013609,-0.3765779440173504,-47.222430103557414,-187.8189089395086,-170.72271435733919,-17.096194582169385,6.793766639994795,12.2367959123813,12.496408407273568,-0.2596124948922683,-22.139888627513574,-124.35609821283765,-122.98520917670554,-1.3708890361321138,5.107334016671006
0.09200000000000008,0.002414141414141414,-19.154016619677726,-0.22854016482108408,-0.8708034339909986,4.5312187284646885,4.900192561031389,4.935750924999971,-0.03555836396858156,10.999315944889496,-9.82667763336885,-23.67066269574487,13.84398506237602,0.7573030940656211,16.498732311171082,16.90253469363811,-0.4038023824670271,-48.50598711504989,-200.78527700530515,-184.5834804876174,-16.20179651768773,7.39099073753089,11.752195644613126,11.998455392640768,-0.24625974802764358,-19.955378688872774,-117.46062313553419,-117.2060242888729,-0.2545988466612875,4.832848188508276
0.09600000000000009,0.0024646464646464646,-17.22380666900177,-0.21614912095564068,0.06812300744948252,4.327047340034929,4.905731773920814,4.895998382532733,0.00973339138808102,15.561228554202286,12.624465895429687,-2.158091347726117,14.782557243155804,-0.14104030695185368,15.6712834800763,16.098683735265524,-0.42740025518922325,-49.56756818342877,-212.0564697196659,-196.68092195137498,-15.375547768290906,7.893118480004613,11.297110927297027,11.527891426362807,-0.23078049906577983,-17.66508037777884,-109.57340060838067,-110.3707601558642,0.7973595474835495,4.524607140625847
0.10000000000000009,0.0025151515151515154,-15.10537199794895,-0.20187922984510276,1.0449663896592725,4.186255309194105,5.001188288194827,4.946036956753138,0.05515133144168855,20.086861286089796,35.1159775416415,19.441222770886785,15.674754770754712,-1.0077013621572701,14.802280553413754,15.24978447001333,-0.44750391659957534,-50.217986966983204,-221.49985785810654,-207.08218421908936,-14.417673639017178,8.313843598559124,10.87560843974608,11.0888935441235,-0.21328510437742146,-15.184990312953433,-100.65619876495492,-102.53401680219521,1.8778180372402835,4.188950250085989
0.10400000000000009,0.002565656565656566,-12.791350422262667,-0.18566062908516004,2.061499904550136,4.503498403600795,5.186659594253946,5.086021495264434,0.10063809898951238,24.5531369416734,57.603623974631546,41.10153495211914,16.50208902251241,-1.845226174621627,13.899284617211448,14.363172667399784,-0.463888050188337,-50.416862406235126,-228.99922388596735,-215.69340549479918,-13.305818391168167,8.654913714717756,10.491861337177387,10.685593273234042,-0.19373193605665556,-12.510325802226282,-90.6937460900052,-93.68197517231137,2.9882290823061646,3.8269971076876934
0.1080000000000001,0.002616161616161616,-10.291291414719884,-0.16744112238271872,3.103998375897613,4.775712332342359,5.462017279991879,5.315937326394899,0.14607995359698117,28.93408438757019,80.01903750084618,62.77134940103449,17.247688099811697,-2.6550825285595856,12.970286762326015,13.446592307324842,-0.47630554499882694,-50.15440839145108,-234.4569357791367,-222.4069709875918,-12.049964791544921,8.916410982087456,10.150058471026037,10.322156246772348,-0.17209777574631044,-9.653550240278772,-79.69310938535999,-83.80738120478604,4.114271819426064,3.439635684524684
