e_deg,edot_deg,mu
-18.9873417721519,-12.91139240506329,0.0025879867097101565
-18.9873417721519,-12.40506329113924,0.002587984705229738
-18.9873417721519,-11.89873417721519,0.0025879826780247296
-18.9873417721519,-11.39240506329114,0.0025879806282370307
-18.9873417721519,-10.886075949367088,0.002587978556009933
-18.9873417721519,-10.379746835443036,0.002587976461488103
-18.9873417721519,-9.873417721518987,0.0025879743448175624
-18.9873417721519,-9.367088607594937,0.0025879722061456787
-18.9873417721519,-8.860759493670885,0.0025879700456211373
-18.9873417721519,-8.354430379746834,0.0025879678633939354
-18.9873417721519,-7.848101265822784,0.002587965659615356
-18.9873417721519,-7.341772151898734,0.0025879634344379556
-18.9873417721519,-6.835443037974683,0.0025879611880155447
-18.9873417721519,-6.329113924050631,0.002587958920503169
-18.9873417721519,-5.822784810126581,0.002587956632057096
-18.9873417721519,-5.3164556962025316,0.0025879543228347914
-18.9873417721519,-4.81012658227848,0.002587951992994905
-18.9873417721519,-4.3037974683544284,0.0025879496426972504
-18.9873417721519,-3.7974683544303787,0.0025879472721027884
-18.9873417721519,-3.291139240506329,0.002587944881373609
-18.9873417721519,-2.784810126582279,0.0025879424706729106
-18.9873417721519,-2.278481012658226,0.0025879400401649833
-18.9873417721519,-1.772151898734176,0.002587937590015189
-18.9873417721519,-1.2658227848101262,0.0025879351203899454
-18.9873417721519,-0.7594936708860729,0.0025879326314567045
-18.9873417721519,-0.2531645569620231,0.0025879301233839346
-18.9873417721519,0.25316455696202667,0.002587927596341101
-18.9873417721519,0.7594936708860764,0.0025879250504986487
-18.9873417721519,1.2658227848101262,0.00258792248602798
-18.9873417721519,1.7721518987341796,0.0025879199031014393
-18.9873417721519,2.2784810126582293,0.002587917301892291
-18.9873417721519,2.784810126582279,0.0025879146825747014
-18.9873417721519,3.2911392405063324,0.0025879120453237187
-18.9873417721519,3.797468354430382,0.0025879093903152543
-18.9873417721519,4.303797468354432,0.0025879067177260635
-18.9873417721519,4.810126582278482,0.002587904027733725
-18.9873417721519,5.3164556962025316,0.002587901320516621
-18.9873417721519,5.822784810126585,0.002587898596253919
-18.9873417721519,6.329113924050635,0.0025878958551255526
-18.9873417721519,6.835443037974684,0.0025878930973122004
-18.9873417721519,7.341772151898738,0.0025878903229952658
-18.9873417721519,7.8481012658227876,0.002587887532356857
-18.9873417721519,8.354430379746837,0.0025878847255797715
-18.9873417721519,8.860759493670887,0.0025878819028474706
-18.9873417721519,9.367088607594937,0.0025878790643440626
-18.9873417721519,9.87341772151899,0.002587876210254282
-18.9873417721519,10.37974683544304,0.0025878733407634705
-18.9873417721519,10.88607594936709,0.0025878704560575567
-18.9873417721519,11.392405063291143,0.0025878675563230347
-18.9873417721519,11.898734177215193,0.002587864641746947
-18.9873417721519,12.405063291139243,0.002587861712516861
-18.9873417721519,12.911392405063296,0.002587858768820854
-18.9873417721519,13.417721518987342,0.0025878558108474873
